Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen;Fälle
2022;3;Niederösterreich;40669665;14939247;25730418;1133488
2022;4;Oberösterreich;25551110;6651501;18899609;712125
2022;5;Salzburg;11027944;3266120;7761824;307355
2022;6;Steiermark;22226141;6500201;15725940;619456
2022;7;Tirol;10393956;4649122;5744834;289686
2022;8;Vorarlberg;7253426;1637612;5615814;202157
2022;9;Wien;71831271;64171508;7659763;2001980
2022;10;Österreich;201608119;105653426;95954693;5618937
2022;1;Burgenland;5777270;2151926;3625344;161016
2022;2;Kärnten;6886511;1693887;5192624;191931
2022;3;Niederösterreich;40684536;14950830;25733706;1133902
2022;4;Oberösterreich;25561603;6656117;18905486;712417
2022;5;Salzburg;11030946;3268410;7762536;307439
2022;6;Steiermark;22238503;6510099;15728404;619800
2022;7;Tirol;10398488;4653654;5744834;289812
2022;8;Vorarlberg;7255410;1638458;5616952;202213
2022;9;Wien;71916297;64255897;7660400;2004350
2022;10;Österreich;201749564;105779278;95970286;5622879
2022;1;Burgenland;5780339;2154990;3625349;161101
2022;2;Kärnten;6891247;1695774;5195473;192063
2022;3;Niederösterreich;40690743;14954778;25735965;1134075
2022;4;Oberösterreich;25568827;6658574;18910253;712618
2022;5;Salzburg;11039867;3269883;7769984;307688
2022;6;Steiermark;22243226;6512556;15730670;619932
2022;7;Tirol;10402192;4657358;5744834;289915
2022;8;Vorarlberg;7256693;1638679;5618014;202248
2022;9;Wien;71964537;64303880;7660657;2005694
2022;10;Österreich;201837671;105846472;95991199;5625335
2022;1;Burgenland;5785074;2158609;3626465;161233
2022;2;Kärnten;6892604;1696903;5195701;192101
2022;3;Niederösterreich;40697978;14960202;25737776;1134277
2022;4;Oberösterreich;25575958;6660384;18915574;712817
2022;5;Salzburg;11041376;3271036;7770340;307730
2022;6;Steiermark;22260480;6518886;15741594;620413
2022;7;Tirol;10404969;4660135;5744834;289993
2022;8;Vorarlberg;7257956;1639192;5618764;202284
2022;9;Wien;72001978;64341097;7660881;2006738
2022;10;Österreich;201918373;105906444;96011929;5627584
2022;1;Burgenland;5787910;2161405;3626505;161312
2022;2;Kärnten;6894839;1698237;5196602;192163
2022;3;Niederösterreich;40704465;14962734;25741731;1134457
2022;4;Oberösterreich;25608974;6662174;18946800;713737
2022;5;Salzburg;11042910;3272194;7770716;307772
2022;6;Steiermark;22266809;6523436;15743373;620589
2022;7;Tirol;10407435;4662601;5744834;290061
2022;8;Vorarlberg;7259172;1639565;5619607;202317
2022;9;Wien;72049965;64388895;7661070;2008075
2022;10;Österreich;202022479;105971241;96051238;5630486
2022;1;Burgenland;5790750;2164207;3626543;161392
2022;2;Kärnten;6895667;1699065;5196602;192186
2022;3;Niederösterreich;40707738;14965004;25742734;1134549
2022;4;Oberösterreich;25615023;6665042;18949981;713906
2022;5;Salzburg;11044142;3273051;7771091;307807
2022;6;Steiermark;22272692;6527685;15745007;620753
2022;7;Tirol;10409501;4664667;5744834;290119
2022;8;Vorarlberg;7260241;1639951;5620290;202347
2022;9;Wien;72093046;64431762;7661284;2009276
2022;10;Österreich;202088800;106030434;96058366;5632334
2022;1;Burgenland;5790750;2164207;3626543;161392
2022;2;Kärnten;6895667;1699065;5196602;192186
2022;3;Niederösterreich;40707738;14965004;25742734;1134549
2022;4;Oberösterreich;25615023;6665042;18949981;713906
2022;5;Salzburg;11044142;3273051;7771091;307807
2022;6;Steiermark;22272692;6527685;15745007;620753
2022;7;Tirol;10409501;4664667;5744834;290119
2022;8;Vorarlberg;7260241;1639951;5620290;202347
2022;9;Wien;72093046;64431762;7661284;2009276
2022;10;Österreich;202088800;106030434;96058366;5632334
2022;1;Burgenland;5790750;2164207;3626543;161392
2022;2;Kärnten;6895667;1699065;5196602;192186
2022;3;Niederösterreich;40707738;14965004;25742734;1134549
2022;4;Oberösterreich;25615023;6665042;18949981;713906
2022;5;Salzburg;11044142;3273051;7771091;307807
2022;6;Steiermark;22272692;6527685;15745007;620753
2022;7;Tirol;10409501;4664667;5744834;290119
2022;8;Vorarlberg;7260241;1639951;5620290;202347
2022;9;Wien;72093046;64431762;7661284;2009276
2022;10;Österreich;202088800;106030434;96058366;5632334
2022;1;Burgenland;5797219;2169666;3627553;161572
2022;2;Kärnten;6898895;1701268;5197627;192276
2022;3;Niederösterreich;40722616;14977828;25744788;1134963
2022;4;Oberösterreich;25626577;6670055;18956522;714228
2022;5;Salzburg;11047262;3275316;7771946;307894
2022;6;Steiermark;22285582;6537932;15747650;621112
2022;7;Tirol;10414469;4669635;5744834;290257
2022;8;Vorarlberg;7262374;1640853;5621521;202407
2022;9;Wien;72174563;64512657;7661906;2011548
2022;10;Österreich;202229557;106155210;96074347;5636257
2022;1;Burgenland;5799327;2171747;3627580;161631
2022;2;Kärnten;6900641;1703014;5197627;192325
2022;3;Niederösterreich;40728323;14982033;25746290;1135122
2022;4;Oberösterreich;25634797;6672136;18962661;714457
2022;5;Salzburg;11056463;3276895;7779568;308150
2022;6;Steiermark;22290604;6540640;15749964;621252
2022;7;Tirol;10418336;4673502;5744834;290365
2022;8;Vorarlberg;7263679;1641117;5622562;202443
2022;9;Wien;72222191;64560058;7662133;2012875
2022;10;Österreich;202314361;106221142;96093219;5638621
2022;1;Burgenland;5804128;2175641;3628487;161764
2022;2;Kärnten;6902192;1704565;5197627;192368
2022;3;Niederösterreich;40735531;14987235;25748296;1135323
2022;4;Oberösterreich;25643832;6673755;18970077;714709
2022;5;Salzburg;11058044;3278023;7780021;308194
2022;6;Steiermark;22307337;6547235;15760102;621719
2022;7;Tirol;10421058;4676224;5744834;290441
2022;8;Vorarlberg;7265139;1641704;5623435;202484
2022;9;Wien;72272733;64610383;7662350;2014284
2022;10;Österreich;202409994;106294765;96115229;5641286
2022;1;Burgenland;5807071;2178539;3628532;161846
2022;2;Kärnten;6907207;1705575;5201632;192508
2022;3;Niederösterreich;40745021;14991525;25753496;1135588
2022;4;Oberösterreich;25659959;6675769;18984190;715158
2022;5;Salzburg;11059592;3279071;7780521;308237
2022;6;Steiermark;22321808;6551733;15770075;622122
2022;7;Tirol;10423585;4678751;5744834;290511
2022;8;Vorarlberg;7266424;1642146;5624278;202520
2022;9;Wien;72314414;64651835;7662579;2015445
2022;10;Österreich;202505081;106354944;96150137;5643936
2022;1;Burgenland;5813720;2185149;3628571;162032
2022;2;Kärnten;6908505;1706873;5201632;192544
2022;3;Niederösterreich;40749966;14995244;25754722;1135726
2022;4;Oberösterreich;25666309;6678672;18987637;715335
2022;5;Salzburg;11061026;3280026;7781000;308277
2022;6;Steiermark;22327527;6555769;15771758;622281
2022;7;Tirol;10425757;4680923;5744834;290572
2022;8;Vorarlberg;7267612;1642601;5625011;202553
2022;9;Wien;72356144;64693334;7662810;2016608
2022;10;Österreich;202576566;106418591;96157975;5645928
2022;1;Burgenland;5813720;2185149;3628571;162032
2022;2;Kärnten;6908505;1706873;5201632;192544
2022;3;Niederösterreich;40749966;14995244;25754722;1135726
2022;4;Oberösterreich;25666309;6678672;18987637;715335
2022;5;Salzburg;11061026;3280026;7781000;308277
2022;6;Steiermark;22327527;6555769;15771758;622281
2022;7;Tirol;10425757;4680923;5744834;290572
2022;8;Vorarlberg;7267612;1642601;5625011;202553
2022;9;Wien;72356144;64693334;7662810;2016608
2022;10;Österreich;202576566;106418591;96157975;5645928
2022;1;Burgenland;5813720;2185149;3628571;162032
2022;2;Kärnten;6908505;1706873;5201632;192544
2022;3;Niederösterreich;40749966;14995244;25754722;1135726
2022;4;Oberösterreich;25666309;6678672;18987637;715335
2022;5;Salzburg;11061026;3280026;7781000;308277
2022;6;Steiermark;22327527;6555769;15771758;622281
2022;7;Tirol;10425757;4680923;5744834;290572
2022;8;Vorarlberg;7267612;1642601;5625011;202553
2022;9;Wien;72356144;64693334;7662810;2016608
2022;10;Österreich;202576566;106418591;96157975;5645928
2022;1;Burgenland;5820996;2191964;3629032;162235
2022;2;Kärnten;6911502;1708956;5202546;192628
2022;3;Niederösterreich;40763888;15007363;25756525;1136114
2022;4;Oberösterreich;25678005;6683625;18994380;715661
2022;5;Salzburg;11064438;3282329;7782109;308372
2022;6;Steiermark;22341103;6566501;15774602;622660
2022;7;Tirol;10430893;4686059;5744834;290715
2022;8;Vorarlberg;7269939;1643739;5626200;202617
2022;9;Wien;72442793;64779283;7663510;2019023
2022;10;Österreich;202723557;106549819;96173738;5650025
2022;1;Burgenland;5825354;2195221;3630133;162356
2022;2;Kärnten;6913391;1710845;5202546;192680
2022;3;Niederösterreich;40768614;15010917;25757697;1136245
2022;4;Oberösterreich;25688437;6685738;19002699;715952
2022;5;Salzburg;11074175;3283889;7790286;308644
2022;6;Steiermark;22346337;6569174;15777163;622806
2022;7;Tirol;10152808;4407974;5744834;282965
2022;8;Vorarlberg;7271395;1643995;5627400;202658
2022;9;Wien;72494891;64831068;7663823;2020475
2022;10;Österreich;202535402;106338821;96196581;5644781
2022;1;Burgenland;5829910;2198753;3631157;162483
2022;2;Kärnten;6914843;1711878;5202965;192721
2022;3;Niederösterreich;40777670;15015865;25761805;1136498
2022;4;Oberösterreich;25707455;6687683;19019772;716482
2022;5;Salzburg;11075859;3285011;7790848;308691
2022;6;Steiermark;22370292;6576211;15794081;623473
2022;7;Tirol;10155870;4411036;5744834;283050
2022;8;Vorarlberg;7273198;1644682;5628516;202708
2022;9;Wien;72541478;64877430;7664048;2021774
2022;10;Österreich;202646575;106408549;96238026;5647880
2022;1;Burgenland;5832896;2201702;3631194;162566
2022;2;Kärnten;6917567;1713205;5204362;192797
2022;3;Niederösterreich;40783826;15020336;25763490;1136669
2022;4;Oberösterreich;25713160;6689768;19023392;716641
2022;5;Salzburg;11077684;3286275;7791409;308742
2022;6;Steiermark;22377469;6580948;15796521;623673
2022;7;Tirol;10158866;4414032;5744834;283134
2022;8;Vorarlberg;7274684;1645220;5629464;202750
2022;9;Wien;72585231;64920963;7664268;2022993
2022;10;Österreich;202721383;106472449;96248934;5649965
2022;1;Burgenland;5835795;2204559;3631236;162647
2022;2;Kärnten;6918575;1714213;5204362;192825
2022;3;Niederösterreich;40788413;15024127;25764286;1136797
2022;4;Oberösterreich;25719302;6692369;19026933;716812
2022;5;Salzburg;11079239;3287280;7791959;308785
2022;6;Steiermark;22384148;6585792;15798356;623859
2022;7;Tirol;10161276;4416442;5744834;283201
2022;8;Vorarlberg;7276074;1645678;5630396;202788
2022;9;Wien;72628682;64964099;7664583;2024204
2022;10;Österreich;202791504;106534559;96256945;5651919
2022;1;Burgenland;5835795;2204559;3631236;162647
2022;2;Kärnten;6918575;1714213;5204362;192825
2022;3;Niederösterreich;40788413;15024127;25764286;1136797
2022;4;Oberösterreich;25719302;6692369;19026933;716812
2022;5;Salzburg;11079239;3287280;7791959;308785
2022;6;Steiermark;22384148;6585792;15798356;623859
2022;7;Tirol;10161276;4416442;5744834;283201
2022;8;Vorarlberg;7276074;1645678;5630396;202788
2022;9;Wien;72628682;64964099;7664583;2024204
2022;10;Österreich;202791504;106534559;96256945;5651919
2022;1;Burgenland;5835795;2204559;3631236;162647
2022;2;Kärnten;6918575;1714213;5204362;192825
2022;3;Niederösterreich;40788413;15024127;25764286;1136797
2022;4;Oberösterreich;25719302;6692369;19026933;716812
2022;5;Salzburg;11079239;3287280;7791959;308785
2022;6;Steiermark;22384148;6585792;15798356;623859
2022;7;Tirol;10161276;4416442;5744834;283201
2022;8;Vorarlberg;7276074;1645678;5630396;202788
2022;9;Wien;72628682;64964099;7664583;2024204
2022;10;Österreich;202791504;106534559;96256945;5651919
2022;1;Burgenland;5844312;2211463;3632849;162884
2022;2;Kärnten;6921407;1716086;5205321;192904
2022;3;Niederösterreich;40802425;15036659;25765766;1137188
2022;4;Oberösterreich;25729825;6697859;19031966;717105
2022;5;Salzburg;11082991;3289823;7793168;308889
2022;6;Steiermark;22397674;6596131;15801543;624236
2022;7;Tirol;10148505;4403671;5744834;282845
2022;8;Vorarlberg;7278589;1646655;5631934;202859
2022;9;Wien;72722756;65057477;7665279;2026826
2022;10;Österreich;202928484;106655824;96272660;5655737
2022;1;Burgenland;5846451;2213567;3632884;162944
2022;2;Kärnten;6924009;1718473;5205536;192976
2022;3;Niederösterreich;40808498;15040828;25767670;1137357
2022;4;Oberösterreich;25761207;6699892;19061315;717980
2022;5;Salzburg;11092899;3291423;7801476;309166
2022;6;Steiermark;22403069;6598834;15804235;624387
2022;7;Tirol;10170907;4426073;5744834;283469
2022;8;Vorarlberg;7279978;1646925;5633053;202897
2022;9;Wien;72773117;65107495;7665622;2028230
2022;10;Österreich;203060135;106743510;96316625;5659406
2022;1;Burgenland;5851989;2218185;3633804;163098
2022;2;Kärnten;6925483;1719493;5205990;193017
2022;3;Niederösterreich;40818854;15045754;25773100;1137646
2022;4;Oberösterreich;25768850;6701886;19066964;718193
2022;5;Salzburg;11094677;3292588;7802089;309215
2022;6;Steiermark;22426927;6605691;15821236;625052
2022;7;Tirol;10173574;4428740;5744834;283544
2022;8;Vorarlberg;7281425;1647553;5633872;202938
2022;9;Wien;72814657;65148727;7665930;2029387
2022;10;Österreich;203156436;106808617;96347819;5662090
2022;1;Burgenland;5851989;2218185;3633804;163098
2022;2;Kärnten;6925483;1719493;5205990;193017
2022;3;Niederösterreich;40818854;15045754;25773100;1137646
2022;4;Oberösterreich;25768850;6701886;19066964;718193
2022;5;Salzburg;11094677;3292588;7802089;309215
2022;6;Steiermark;22426927;6605691;15821236;625052
2022;7;Tirol;10173574;4428740;5744834;283544
2022;8;Vorarlberg;7281425;1647553;5633872;202938
2022;9;Wien;72814657;65148727;7665930;2029387
2022;10;Österreich;203156436;106808617;96347819;5662090
2022;1;Burgenland;5857787;2223917;3633870;163260
2022;2;Kärnten;6927232;1721139;5206093;193066
2022;3;Niederösterreich;40831297;15053883;25777414;1137992
2022;4;Oberösterreich;25790281;6706198;19084083;718790
2022;5;Salzburg;11097372;3294302;7803070;309290
2022;6;Steiermark;22437302;6613632;15823670;625341
2022;7;Tirol;10177004;4432170;5744834;283639
2022;8;Vorarlberg;7283450;1648412;5635038;202994
2022;9;Wien;72888365;65221969;7666396;2031442
2022;10;Österreich;203290090;106915622;96374468;5665815
2022;1;Burgenland;5857787;2223917;3633870;163260
2022;2;Kärnten;6927232;1721139;5206093;193066
2022;3;Niederösterreich;40831297;15053883;25777414;1137992
2022;4;Oberösterreich;25790281;6706198;19084083;718790
2022;5;Salzburg;11097372;3294302;7803070;309290
2022;6;Steiermark;22437302;6613632;15823670;625341
2022;7;Tirol;10177004;4432170;5744834;283639
2022;8;Vorarlberg;7283450;1648412;5635038;202994
2022;9;Wien;72888365;65221969;7666396;2031442
2022;10;Österreich;203290090;106915622;96374468;5665815
2022;1;Burgenland;5857787;2223917;3633870;163260
2022;2;Kärnten;6927232;1721139;5206093;193066
2022;3;Niederösterreich;40831297;15053883;25777414;1137992
2022;4;Oberösterreich;25790281;6706198;19084083;718790
2022;5;Salzburg;11097372;3294302;7803070;309290
2022;6;Steiermark;22437302;6613632;15823670;625341
2022;7;Tirol;10177004;4432170;5744834;283639
2022;8;Vorarlberg;7283450;1648412;5635038;202994
2022;9;Wien;72888365;65221969;7666396;2031442
2022;10;Österreich;203290090;106915622;96374468;5665815
2022;1;Burgenland;5865106;2229860;3635246;163464
2022;2;Kärnten;6931196;1723523;5207673;193177
2022;3;Niederösterreich;40845585;15064905;25780680;1138391
2022;4;Oberösterreich;25802056;6710547;19091509;719119
2022;5;Salzburg;11101296;3296880;7804416;309400
2022;6;Steiermark;22449397;6622503;15826894;625678
2022;7;Tirol;10182585;4437751;5744834;283795
2022;8;Vorarlberg;7285941;1649400;5636541;203063
2022;9;Wien;72977513;65310374;7667139;2033926
2022;10;Österreich;203440675;107045743;96394932;5670012
2022;1;Burgenland;5868085;2232813;3635272;163547
2022;2;Kärnten;6934218;1725273;5208945;193261
2022;3;Niederösterreich;40850079;15067928;25782151;1138516
2022;4;Oberösterreich;25810923;6713232;19097691;719366
2022;5;Salzburg;11111088;3298299;7812789;309673
2022;6;Steiermark;22465890;6625771;15840119;626138
2022;7;Tirol;10186648;4441814;5744834;283908
2022;8;Vorarlberg;7287498;1649712;5637786;203107
2022;9;Wien;73025608;65358153;7667455;2035267
2022;10;Österreich;203540037;107112995;96427042;5672781
2022;1;Burgenland;5873768;2237477;3636291;163705
2022;2;Kärnten;6935641;1726181;5209460;193300
2022;3;Niederösterreich;40860619;15074020;25786599;1138810
2022;4;Oberösterreich;25825562;6715197;19110365;719774
2022;5;Salzburg;11113083;3299623;7813460;309728
2022;6;Steiermark;22487336;6632705;15854631;626735
2022;7;Tirol;10189591;4444757;5744834;283990
2022;8;Vorarlberg;7289131;1650465;5638666;203152
2022;9;Wien;73075627;65407900;7667727;2036661
2022;10;Österreich;203650358;107188325;96462033;5675856
2022;1;Burgenland;5877226;2240892;3636334;163802
2022;2;Kärnten;6940494;1728219;5212275;193436
2022;3;Niederösterreich;40867069;15077986;25789083;1138989
2022;4;Oberösterreich;25831615;6716914;19114701;719942
2022;5;Salzburg;11115059;3300946;7814113;309783
2022;6;Steiermark;22494557;6637780;15856777;626937
2022;7;Tirol;10192503;4447669;5744834;284071
2022;8;Vorarlberg;7290884;1651040;5639844;203201
2022;9;Wien;73117964;65449975;7667989;2037841
2022;10;Österreich;203727371;107251421;96475950;5678002
2022;1;Burgenland;5880131;2243758;3636373;163883
2022;2;Kärnten;6941369;1729094;5212275;193460
2022;3;Niederösterreich;40873188;15081431;25791757;1139160
2022;4;Oberösterreich;25842765;6720009;19122756;720253
2022;5;Salzburg;11116638;3301868;7814770;309827
2022;6;Steiermark;22501452;6642700;15858752;627129
2022;7;Tirol;10194685;4449851;5744834;284132
2022;8;Vorarlberg;7292170;1651493;5640677;203237
2022;9;Wien;73164800;65496693;7668107;2039146
2022;10;Österreich;203807198;107316897;96490301;5680227
2022;1;Burgenland;5880131;2243758;3636373;163883
2022;2;Kärnten;6941369;1729094;5212275;193460
2022;3;Niederösterreich;40873188;15081431;25791757;1139160
2022;4;Oberösterreich;25842765;6720009;19122756;720253
2022;5;Salzburg;11116638;3301868;7814770;309827
2022;6;Steiermark;22501452;6642700;15858752;627129
2022;7;Tirol;10194685;4449851;5744834;284132
2022;8;Vorarlberg;7292170;1651493;5640677;203237
2022;9;Wien;73164800;65496693;7668107;2039146
2022;10;Österreich;203807198;107316897;96490301;5680227
2022;1;Burgenland;5880131;2243758;3636373;163883
2022;2;Kärnten;6941369;1729094;5212275;193460
2022;3;Niederösterreich;40873188;15081431;25791757;1139160
2022;4;Oberösterreich;25842765;6720009;19122756;720253
2022;5;Salzburg;11116638;3301868;7814770;309827
2022;6;Steiermark;22501452;6642700;15858752;627129
2022;7;Tirol;10194685;4449851;5744834;284132
2022;8;Vorarlberg;7292170;1651493;5640677;203237
2022;9;Wien;73164800;65496693;7668107;2039146
2022;10;Österreich;203807198;107316897;96490301;5680227
2022;1;Burgenland;5887443;2250229;3637214;164087
2022;2;Kärnten;6942778;1730252;5212526;193499
2022;3;Niederösterreich;40888560;15094085;25794475;1139588
